Time (HH:mm:ss.fff),Time (GPS ns),UTC offset (s),Time from start of file (s),Latitude (deg),Longitude (deg),Altitude (m),Velocity north (m/s),Velocity east (m/s),Velocity down (m/s),Acceleration Xv (m/s²),Acceleration Yv (m/s²),Acceleration Zv (m/s²),Heading (deg),Pitch (deg),Roll (deg),Velocity up (m/s),Number of GNSS satellites used (),GpsAttNumObs (),GpsVelNumObs (),Total number of satellites used in position solution (gx/ix only) (),Primary GPS number of satellites tracked (),External GPS number of satellites tracked (),Secondary GPS number of satellites tracked (),GPS position mode (),GPS velocity mode (),GPS dual antenna attitude mode (),Primary GPS position mode (),External GPS position mode (),Secondary GPS position mode (),Position accuracy north (m),Position accuracy east (m),Position accuracy down (m),Heading accuracy (deg),Pitch accuracy (deg),Roll accuracy (deg),GPS satellites used in position solution (gx/ix only) (),Glonass satellites used in position solution (gx/ix only) (),Galileo satellites used in position solution (gx/ix only) (),Beidou satellites used in position solution (gx/ix only) ()
00:33:33.400,1426379631400000000,-18,424.400000000,37.4223142028083,-121.931311875103,7.79017066955566,-4.1769,-21.5896,0.2102,0.1734,-0.2455,-9.84,259.190138594794,-0.483232604413336,-1.87437413099097,-0.2102,17,6,35,17,41,,27,gxDifferential (22),gxInteger (24),None (0),RTK Integer (6),,,0.021,0.019,0.037,0.0618794418741289,0.029220847551672,0.0326585943224569,10,7,0,0
00:33:34.400,1426379632400000000,-18,425.400000000,37.4222747798688,-121.931558257381,7.61896705627441,-4.5102,-22.145,0.2851,0.7737,0.1357,-9.5144,258.56693240103,-0.42456172619194,-1.7045494405142,-0.2851,17,6,36,17,41,,29,gxDifferential (22),gxInteger (24),None (0),RTK Integer (6),,,0.018,0.016,0.036,0.0607335262838673,0.029220847551672,0.0320856365273261,10,7,0,0
00:33:35.400,1426379633400000000,-18,426.400000000,37.4222318813473,-121.931813193997,7.40193557739258,-5.0182,-22.9561,0.2936,0.7105,0.0222,-10.2851,257.76920326287,-0.436364656771635,-1.50544660670624,-0.2936,17,6,36,17,41,,29,gxDifferential (22),gxInteger (24),None (0),RTK Integer (6),,,0.018,0.015,0.035,0.0613064840789981,0.0269290163711487,0.0297938053468028,10,7,0,0
00:33:36.400,1426379634400000000,-18,427.400000000,37.4221843302936,-121.932077214202,7.17420196533203,-5.5199,-23.7102,0.1809,0.6273,0.1854,-11.1414,257.051745511807,-0.247918837953107,-1.73371299228636,-0.1809,17,6,36,17,41,,29,gxDifferential (22),gxInteger (24),,RTK Integer (6),,,0.018,0.016,0.036,0.0607335262838673,0.0252101429857562,0.0275019741662795,10,7,0,0
00:33:37.400,1426379635400000000,-18,428.400000000,37.4221328278249,-121.932349238886,6.95201635360718,-5.9831,-24.4348,0.2374,0.8153,-0.1093,-8.751,256.381556778842,-0.392075019208022,-1.97802219613014,-0.2374,17,6,36,17,41,,29,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.022,0.021,0.036,0.0630253574643906,0.0234912696003638,0.0252101429857562,10,7,0,0
00:33:38.400,1426379636400000000,-18,429.400000000,37.4220772613537,-121.932628337718,6.67084693908691,-6.4773,-25.0705,0.312,0.8436,-0.0539,-10.3105,255.68168883209,-0.419634289153815,-1.82452680281459,-0.312,17,11,36,17,41,,29,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.021,0.02,0.035,0.0624523996692597,0.0234912696003638,0.0252101429857562,10,7,0,0
00:33:39.400,1426379637400000000,-18,430.400000000,37.422017768036,-121.932911765611,6.4049186706543,-6.7148,-24.9541,0.3132,-0.5448,0.3278,-9.8014,255.185851156184,-0.764096515586466,-2.07267482388575,-0.3132,17,12,36,17,41,,29,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.015,0.014,0.033,0.0618794418741289,0.0211994384198405,0.0223453540101021,10,7,0,0
00:33:40.400,1426379638400000000,-18,431.400000000,37.4219570901806,-121.933191317224,6.09197044372559,-6.7682,-24.4603,0.3266,-0.5819,0.2112,-9.5543,254.734532300959,-0.836461085111489,-1.76751750219908,-0.3266,17,11,35,17,41,,28,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.013,0.011,0.036,0.0624523996692597,0.0189076072393172,0.019480565034448,10,7,0,0
00:33:41.400,1426379639400000000,-18,432.400000000,37.4218953089709,-121.933465440741,5.72223711013794,-6.8276,-23.9058,0.2763,-0.7039,0.1684,-9.8727,254.253763415065,-0.806208913528581,-1.18722584729058,-0.2763,17,11,36,17,41,,28,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.025,0.026,0.042,0.0595876106936056,0.0166157760587939,0.0171887338539247,10,7,0,0
00:33:42.400,1426379640400000000,-18,433.400000000,37.4218340504361,-121.933732718006,5.45609474182129,-6.7354,-23.4256,0.1781,-0.6274,0.0451,-10.3791,254.191368311175,-0.581151091601194,-0.968355969550604,-0.1781,17,11,36,12,41,,27,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.017,0.019,0.039,0.0607335262838673,0.0234912696003638,0.0252101429857562,8,5,0,0
00:33:43.400,1426379641400000000,-18,434.400000000,37.4217739080398,-121.933994588608,5.29363965988159,-6.5707,-22.937,0.1418,-0.7042,0.0817,-10.0057,254.265852824542,-0.521105114671484,-0.457907869868554,-0.1418,17,11,36,17,41,,27,gxDifferential (22),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.013,0.015,0.036,0.0613064840789981,0.0211994384198405,0.0217723962149713,10,7,0,0
00:33:44.400,1426379642400000000,-18,435.400000000,37.4217157009788,-121.934250811186,5.11925554275513,-6.2008,-22.5222,0.1922,-0.4851,0.3386,-9.7133,254.896163694966,-0.664344563454189,0.213254891347692,-0.1922,13,11,36,17,41,,29,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.017,0.018,0.038,0.0607335262838673,0.0189076072393172,0.019480565034448,10,7,0,0
00:33:45.400,1426379643400000000,-18,436.400000000,37.4216621613672,-121.934502898041,4.97035646438599,-5.635,-22.1697,0.1343,-0.4374,0.3155,-9.7652,256.001055507096,-0.57736957015333,1.06203456905449,-0.1343,17,11,35,13,41,,29,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.02,0.02,0.037,0.0595876106936056,0.0189076072393172,0.0200535228295788,8,5,0,0
00:33:46.400,1426379644400000000,-18,437.400000000,37.4216138707115,-121.93475126614,4.84350109100342,-5.1003,-21.8125,0.1101,-0.3794,0.1331,-10.2567,257.092711994159,-0.361593664507062,0.931915853780284,-0.1101,9,11,33,7,41,,28,gxFloat (23),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.017,0.017,0.034,0.058441695103344,0.0166157760587939,0.0171887338539247,7,5,0,0
00:33:47.400,1426379645400000000,-18,438.400000000,37.4215698378871,-121.934995380162,4.72973871231079,-4.7288,-21.3975,0.137,-0.6776,0.1169,-9.4031,257.795673913005,-0.581781345175838,0.91604492285516,-0.137,16,9,31,8,40,,28,gxDifferential (22),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.012,0.012,0.03,0.0567228217179515,0.0166157760587939,0.0166157760587939,5,3,0,0
00:33:48.400,1426379646400000000,-18,439.400000000,37.4215285396741,-121.935235716317,4.54035425186157,-4.459,-21.2752,0.1532,-0.0564,0.1519,-10.0248,258.439621178952,-0.365890847970544,0.841044747472535,-0.1532,17,6,34,17,40,,29,gxDifferential (22),gxInteger (24),,RTK Integer (6),,,0.009,0.009,0.029,0.0561498639228207,0.0160428182636631,0.0160428182636631,10,6,0,0
00:33:49.400,1426379647400000000,-18,440.400000000,37.4214893146169,-121.935476075836,4.45795631408691,-4.227,-21.2818,0.094,-0.0049,0.031,-9.2594,259.029939595276,-0.373396595086757,0.693966481462453,-0.094,17,6,35,17,41,,29,,gxInteger (24),,RTK Integer (6),,,0.01,0.01,0.03,0.0572957795130823,0.0108861981074856,0.0114591559026165,10,7,0,0
00:33:50.400,1426379648400000000,-18,441.400000000,37.4214519624903,-121.935716304588,4.32111883163452,-4.1159,-21.2386,0.0514,-0.1443,-0.2095,-10.3007,259.23414175346,-0.167360971957713,0.931572079103205,-0.0514,15,6,36,15,41,,29,gxInteger (24),gxInteger (24),,RTK Integer (6),,,0.009,0.009,0.03,0.0561498639228207,0.0108861981074856,0.0114591559026165,9,6,0,0
00:33:51.400,1426379649400000000,-18,442.400000000,37.4214153556728,-121.935954789715,4.29380035400391,-4.1043,-20.9057,0.0504,-0.4209,-0.0267,-9.6552,259.136681632508,-0.223338948541995,0.744386767433965,-0.0504,17,6,36,15,41,,28,,gxInteger (24),,RTK Integer (6),,,0.014,0.012,0.035,0.0555769061276899,0.0108861981074856,0.0114591559026165,10,7,0,0
00:33:52.400,1426379650400000000,-18,443.400000000,37.4213785879307,-121.936188512955,4.24230480194092,-4.0572,-20.3927,0.0943,-0.6013,-0.1069,-9.6809,258.989775253837,-0.419863472271867,0.659073351738986,-0.0943,17,10,36,17,41,,29,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.017,0.015,0.037,0.0572957795130823,0.0131780292880089,0.0137509870831398,10,7,0,0
00:33:53.400,1426379651400000000,-18,444.400000000,37.4213420696653,-121.936416666365,4.15793180465698,-3.9582,-19.8698,0.0714,-1.059,-0.2152,-9.9461,258.921937050893,-0.476872772887384,1.11847091187488,-0.0714,6,10,36,17,41,,29,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.019,0.017,0.039,0.0567228217179515,0.0171887338539247,0.0189076072393172,5,2,0,0
00:33:54.400,1426379652400000000,-18,445.400000000,37.4213067865468,-121.936635246422,4.02855253219604,-3.7566,-18.7609,0.1026,-0.9413,-0.0687,-10.735,258.819263014006,-0.431838290190101,1.6866158615266,-0.1026,5,12,36,5,41,,29,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.019,0.018,0.039,0.0572957795130823,0.0206264806247096,0.0229183118052329,5,1,0,0
00:33:55.400,1426379653400000000,-18,446.400000000,37.4212741874075,-121.936843285127,4.0261435508728,-3.4592,-18.1553,-0.0136,-0.6333,-0.2513,-9.282,259.346670664424,-0.102960515785009,1.00164481744771,0.0136,12,12,36,12,41,,29,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.019,0.013,0.032,0.0578687373082131,0.0131780292880089,0.0171887338539247,7,5,0,0
00:33:56.400,1426379654400000000,-18,447.400000000,37.4212434831101,-121.937045227752,4.04155015945435,-3.2815,-17.5939,-0.0166,-1.1038,0.5385,-7.3243,259.489222563852,-0.104106431375271,1.28972799683948,0.0166,13,11,36,13,41,,29,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.017,0.011,0.03,0.0567228217179515,0.0126050714928781,0.0160428182636631,8,5,0,0
00:33:57.400,1426379655400000000,-18,448.400000000,37.4212148698261,-121.937239415864,4.08357906341553,-2.9453,-16.7733,-0.0989,-2.2549,0.5692,-12.2556,260.500550368038,0.160542774195657,1.24629779596857,0.0989,8,11,36,12,41,,29,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.014,0.011,0.029,0.0544309905374282,0.0120321136977473,0.0148969026734014,8,4,0,0
00:33:58.400,1426379656400000000,-18,449.400000000,37.4211932877809,-121.93742357937,4.11000967025757,-1.8087,-15.8427,-0.0091,-1.748,1.2313,-10.0382,264.022923005164,-0.115966657734479,1.29138957444536,0.0091,17,10,34,17,41,,29,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.011,0.009,0.029,0.0538580327422974,0.0108861981074856,0.0137509870831398,8,4,0,0
00:33:59.400,1426379657400000000,-18,450.400000000,37.4211841529634,-121.937596881132,4.1948390007019,-0.1295,-14.9636,-0.0194,-0.3784,1.3479,-9.4481,270.047516925185,-0.141577871176826,2.47311502690268,0.0194,16,9,36,17,41,,28,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.01,0.008,0.029,0.0521391593569049,0.00859436692696235,0.0103132403123548,10,7,0,0
00:34:00.400,1426379658400000000,-18,451.400000000,37.4211915888853,-121.937761802115,4.36883687973022,1.7948,-14.2516,-0.3458,-0.008,1.9125,-9.7034,277.902481817531,1.08420803572606,2.64620557681171,0.3458,7,8,35,7,40,,26,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.01,0.008,0.029,0.0521391593569049,0.00859436692696235,0.0103132403123548,10,7,0,0
00:34:01.400,1426379659400000000,-18,452.400000000,37.4212173060457,-121.937920220482,4.62073564529419,4.0612,-13.8787,-0.3406,0.9989,1.7596,-9.304,287.300020981707,1.20556049673477,1.64971737952018,0.3406,8,8,35,7,40,,26,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.011,0.009,0.029,0.055003948332559,0.00916732472209317,0.0103132403123548,7,5,0,0
00:34:02.400,1426379660400000000,-18,453.400000000,37.4212658159848,-121.938073060848,4.91261959075928,6.7465,-13.0286,-0.3375,0.2721,2.598,-12.4805,298.390249360039,1.32972045093961,1.88399982194917,0.3375,8,8,33,8,39,,27,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.009,0.008,0.028,0.055003948332559,0.00859436692696235,0.0103132403123548,8,5,0,0
00:34:03.400,1426379661400000000,-18,454.400000000,37.4213377924187,-121.938213439896,5.22654962539673,9.0086,-11.8792,-0.2806,0.8584,1.0226,-10.8357,308.037082460877,1.44454119308383,1.34427357893594,0.2806,8,9,33,8,39,,27,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.009,0.008,0.029,0.0578687373082131,0.00916732472209317,0.009740282517224,8,5,0,0
00:34:04.400,1426379662400000000,-18,455.400000000,37.4214236019509,-121.938345213343,5.58700323104858,9.8935,-11.542,-0.3194,0.4333,0.1771,-10.14,310.912413859962,1.3090939703149,1.17324567708939,0.3194,8,9,33,8,39,,27,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.01,0.009,0.029,0.0590146528984748,0.00916732472209317,0.009740282517224,8,5,0,0
00:34:05.400,1426379663400000000,-18,456.400000000,37.4215139357818,-121.938476962961,5.9095287322998,10.1212,-11.852,-0.3515,0.7445,-0.9472,-7.9751,310.729525731756,1.42838378326114,1.03149591857402,0.3515,8,10,33,8,39,,27,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.009,0.008,0.028,0.058441695103344,0.00916732472209317,0.00916732472209317,8,5,0,0
00:34:06.400,1426379664400000000,-18,457.400000000,37.4216049195886,-121.938612925679,6.28176689147949,9.9643,-12.0979,-0.2767,-0.0414,-0.1103,-9.2371,309.639760005417,0.845857592951634,-0.840471789677405,0.2767,8,10,33,8,39,,28,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.009,0.008,0.029,0.0590146528984748,0.00916732472209317,0.00916732472209317,8,5,0,0
00:34:07.400,1426379665400000000,-18,458.400000000,37.4216896588977,-121.938748292124,6.55841875076294,8.6372,-11.7443,-0.2553,-1.5567,-0.1622,-8.9445,306.537881094138,0.631113011336602,-1.25397543042332,0.2553,8,10,33,8,40,,28,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.01,0.009,0.029,0.0578687373082131,0.00859436692696235,0.00916732472209317,8,5,0,0
00:34:08.400,1426379666400000000,-18,459.400000000,37.421760379998,-121.938876709945,6.79574060440063,6.9491,-11.0464,-0.2109,-1.8708,-1.0413,-9.6036,302.039646740345,0.402330963740864,-0.964860927000306,0.2109,8,10,33,8,39,,27,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.009,0.007,0.028,0.0567228217179515,0.00859436692696235,0.00916732472209317,8,5,0,0
00:34:09.400,1426379667400000000,-18,460.400000000,37.4218126233894,-121.938999013887,6.98664474487305,4.7188,-10.7899,-0.154,-1.0779,-1.6389,-10.177,293.431242347402,0.548206018381172,-0.964173377646149,0.154,8,10,33,8,39,,27,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.009,0.008,0.028,0.0544309905374282,0.00859436692696235,0.009740282517224,8,5,0,0
00:34:10.400,1426379668400000000,-18,461.400000000,37.421846775758,-121.93912090122,7.13622331619263,2.9222,-10.7602,-0.1256,0.0168,-1.6494,-9.5335,285.012372393089,0.544195313815256,-1.08409344416703,0.1256,8,10,34,8,39,,26,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.01,0.009,0.029,0.0544309905374282,0.00859436692696235,0.009740282517224,8,5,0,0
00:34:11.400,1426379669400000000,-18,462.400000000,37.4218660628069,-121.939245164374,7.25125169754028,1.412,-11.3836,-0.0374,0.9448,-1.9522,-10.5064,276.767681608495,0.83835184583542,-1.43588953037736,0.0374,8,10,34,8,39,,28,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.009,0.007,0.028,0.0527121171520357,0.00859436692696235,0.00916732472209317,8,5,0,0
00:34:12.400,1426379670400000000,-18,463.400000000,37.4218713945768,-121.93937602385,7.39834833145142,-0.1065,-11.6314,-0.144,-0.0878,-1.0948,-9.0496,269.320949145179,0.841846888385719,-0.732641132633784,0.144,8,10,34,8,39,,27,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.009,0.008,0.028,0.0527121171520357,0.00859436692696235,0.00916732472209317,8,5,0,0
00:34:13.400,1426379671400000000,-18,464.400000000,37.4218675401135,-121.939504679613,7.57117366790771,-0.5082,-11.0855,-0.1791,-0.4774,0.5065,-8.6724,267.518481217477,0.50374449347902,-0.605902868350846,0.1791,9,10,34,9,39,,29,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.01,0.009,0.028,0.0567228217179515,0.009740282517224,0.009740282517224,9,5,0,0
00:34:14.400,1426379672400000000,-18,465.400000000,37.4218627806438,-121.939625574824,7.66151809692383,-0.6198,-10.3265,-0.0876,-0.6731,-1.165,-9.2268,266.626042155781,0.198816354910396,-0.145072913727124,0.0876,9,10,35,9,40,,29,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.009,0.008,0.028,0.0561498639228207,0.0103132403123548,0.009740282517224,9,5,0,0
00:34:15.400,1426379673400000000,-18,466.400000000,37.4218566252168,-121.939738817004,7.70092439651489,-0.6857,-9.7429,-0.088,0.4204,-1.6907,-13.8801,265.975563170969,0.794807053405478,1.38644327265757,0.088,9,10,35,9,41,,30,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.009,0.008,0.028,0.0567228217179515,0.0108861981074856,0.0103132403123548,9,5,0,0
00:34:16.400,1426379674400000000,-18,467.400000000,37.421850674691,-121.93984592531,7.7896409034729,-0.6786,-9.129,-0.029,-1.004,-0.5217,-10.0172,265.767865970235,0.398835921190566,2.01732710087612,0.029,9,10,36,9,41,,30,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.01,0.009,0.028,0.0567228217179515,0.0108861981074856,0.0103132403123548,9,5,0,0
00:34:17.400,1426379675400000000,-18,468.400000000,37.4218434253098,-121.939943211763,7.85385274887085,-1.1887,-8.0778,-0.0717,-0.1701,-2.2914,-9.3596,261.355517989932,0.723416512132177,2.3470643119739,0.0717,9,10,36,9,41,,30,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.009,0.008,0.028,0.055003948332559,0.0114591559026165,0.0103132403123548,9,5,0,0
00:34:18.400,1426379676400000000,-18,469.400000000,37.4218270609865,-121.940029150524,8.06801319122314,-2.5768,-7.1226,-0.3413,-0.007,-2.391,-10.0182,249.500734729778,1.67979766376455,2.14538316808785,0.3413,9,11,36,9,41,,28,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.01,0.008,0.029,0.0544309905374282,0.0108861981074856,0.0108861981074856,9,5,0,0
00:34:19.400,1426379677400000000,-18,470.400000000,37.4217946962372,-121.940104881558,8.27478885650635,-4.7619,-6.2339,-0.1676,0.7558,-3.4759,-9.6102,231.426494603478,1.01144239574444,3.0595946259986,0.1676,9,11,36,9,41,,28,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.01,0.009,0.029,0.0555769061276899,0.0108861981074856,0.0108861981074856,9,5,0,0
00:34:20.400,1426379678400000000,-18,471.400000000,37.4217402092784,-121.940166173362,8.44105529785156,-7.2422,-4.4281,-0.1951,1.0578,-3.6796,-9.5226,210.370868590216,1.67647450855279,2.7534632760602,0.1951,9,10,35,9,40,,27,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.009,0.008,0.028,0.0544309905374282,0.0108861981074856,0.0108861981074856,9,5,0,0
00:34:21.400,1426379679400000000,-18,472.400000000,37.4216666028075,-121.940200568469,8.73494625091553,-8.9702,-1.6406,-0.3231,1.2233,-3.0688,-9.6316,189.536060511197,2.23917635915077,1.54125646890191,0.3231,9,9,34,9,40,,26,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.009,0.008,0.028,0.0567228217179515,0.0160428182636631,0.0160428182636631,9,5,0,0
00:34:22.400,1426379680400000000,-18,473.400000000,37.4215807575098,-121.940209281869,9.07730197906494,-10.0844,-0.403,-0.3739,1.778,-0.1184,-9.831,182.389729819868,2.50365367738316,0.33031016889292,0.3739,9,9,34,9,39,,29,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.01,0.009,0.028,0.0578687373082131,0.0206264806247096,0.0206264806247096,9,5,0,0
00:34:23.400,1426379681400000000,-18,474.400000000,37.4214823265558,-121.940214504934,9.48477077484131,-11.8678,-0.5046,-0.4428,2.1935,-0.4288,-9.6396,182.335699899788,2.6404759988604,0.691330875604851,0.4428,9,9,34,9,39,,31,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.009,0.008,0.028,0.0578687373082131,0.0246371851906254,0.0234912696003638,9,5,0,0
00:34:24.400,1426379682400000000,-18,475.400000000,37.4213661211487,-121.94021855932,9.91387176513672,-14.2293,-0.1732,-0.5305,3.0452,-0.7649,-8.8339,180.578209159003,2.49649170494402,0.722499779659968,0.5305,9,9,34,9,39,,32,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.009,0.008,0.028,0.058441695103344,0.0275019741662795,0.0269290163711487,9,5,0,0
00:34:25.400,1426379683400000000,-18,476.400000000,37.4212270951311,-121.940216417461,10.3324136734009,-16.3242,0.7151,-0.3729,1.9694,-1.3815,-9.4943,177.168405128527,1.93378985434604,1.23191655531078,0.3729,9,9,34,9,39,,32,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.01,0.008,0.028,0.0578687373082131,0.0275019741662795,0.0275019741662795,9,5,0,0
00:34:26.400,1426379684400000000,-18,477.400000000,37.4210735449731,-121.940201071904,10.7555675506592,-17.3332,1.9773,-0.4142,0.104,-1.2345,-9.2313,173.203365298883,1.35968614362496,1.12695068724282,0.4142,9,9,34,9,39,,32,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.009,0.008,0.028,0.0567228217179515,0.0269290163711487,0.0269290163711487,9,5,0,0
00:34:27.400,1426379685400000000,-18,478.400000000,37.4209198322416,-121.940172728869,11.1060266494751,-16.7233,3.0253,-0.3185,-0.6284,-1.3177,-9.0512,169.5041205904,0.760429585697629,1.1986850031932,0.3185,9,11,35,9,40,,33,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.009,0.008,0.028,0.055003948332559,0.0229183118052329,0.0240642273954946,9,5,0,0
00:34:28.400,1426379686400000000,-18,479.400000000,37.4207730151906,-121.940134165157,11.4019870758057,-15.8177,3.7033,-0.2976,-0.9916,-0.876,-10.6179,166.741088919161,0.857030269956685,0.84837860725021,0.2976,9,11,35,9,40,,32,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.01,0.008,0.028,0.0555769061276899,0.0229183118052329,0.0240642273954946,9,5,0,0
